record_type,record_id,label_ko,alias_or_term,concept_ids,concept_labels,grade_domain_unit,relationship_status,recommended_action,confidence,source_ref_count,notes
concept_alias,m1_mis_sector_angle_proportion,중심각 비례 관계를 호의 길이와 넓이에 적용하지 않는 오류,부채꼴 중심각 비례 혼동,m1_mis_sector_angle_proportion,중심각 비례 관계를 호의 길이와 넓이에 적용하지 않는 오류,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 평면도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_central_inscribed_angle_relation,중심각과 원주각의 관계,중심각과 원주각,m1_geo_central_inscribed_angle_relation,중심각과 원주각의 관계,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 원의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_sector_proportional_reasoning,중심각에 따른 부채꼴 비례 추론,부채꼴 비례 추론; 중심각 비례,m1_geo_sector_proportional_reasoning,중심각에 따른 부채꼴 비례 추론,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 평면도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_median,중앙값,median,m1_data_median,중앙값,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_ordered_data_for_median,중앙값을 구하기 위한 자료 정렬,중앙값 자료 정렬; 자료를 크기순으로 배열하기,m1_data_ordered_data_for_median,중앙값을 구하기 위한 자료 정렬,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_midpoint,중점,midpoint,m1_geo_midpoint,중점,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_direct_inverse_generalization,증가·감소만으로 정비례·반비례 판단,비례 관계 과잉 일반화; 증감만으로 판단,m1_mis_direct_inverse_generalization,증가·감소만으로 정비례·반비례 판단,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_graph_increase_decrease,증가와 감소,증가; 감소,m1_graph_increase_decrease,증가와 감소,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 좌표평면과 그래프,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_proof,증명,proof,m1_geo_proof,증명,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,복잡한 겉넓이·부피 문제 범위,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 입체도형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_calc_exponent,지수,exponent,m1_calc_exponent,지수,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 식의 계산,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_calc_exponent_laws,지수법칙,exponent laws,m1_calc_exponent_laws,지수법칙,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 식의 계산,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_calc_exponent_law_same_base_condition,지수법칙 적용 조건: 밑이 같음,밑이 같은 조건; 같은 밑 조건,m1_calc_exponent_law_same_base_condition,지수법칙 적용 조건: 밑이 같음,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 식의 계산,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_calc_apply_exponent_laws_to_monomials,지수법칙을 단항식 계산에 적용하기,단항식 계산에 지수법칙 적용,m1_calc_apply_exponent_laws_to_monomials,지수법칙을 단항식 계산에 적용하기,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 식의 계산,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_right_triangle,직각삼각형,right triangle,m1_geo_right_triangle,직각삼각형,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 피타고라스 정리,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_right_triangle_congruence_judgement,직각삼각형 합동 판별하기,직각삼각형 합동 판단,m1_geo_right_triangle_congruence_judgement,직각삼각형 합동 판별하기,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_right_triangle_trig_value,직각삼각형에서 삼각비 값 구하기,삼각비 값 구하기,m1_geo_right_triangle_trig_value,직각삼각형에서 삼각비 값 구하기,중3(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각비,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_pythagorean_legs,직각삼각형의 두 직각변,직각변; legs of a right triangle,m1_geo_pythagorean_legs,직각삼각형의 두 직각변,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 피타고라스 정리,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_pythagorean_right_angle,직각삼각형의 직각,right angle in a right triangle; 직각,m1_geo_pythagorean_right_angle,직각삼각형의 직각,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 피타고라스 정리,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_right_triangle_congruence_conditions,직각삼각형의 합동 조건,직각삼각형 합동 조건,m1_geo_right_triangle_congruence_conditions,직각삼각형의 합동 조건,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_pythagorean_non_right_triangle,직각삼각형이 아닌 삼각형에 피타고라스 정리를 적용하는 오류,비직각삼각형 적용 오류,m1_mis_pythagorean_non_right_triangle,직각삼각형이 아닌 삼각형에 피타고라스 정리를 적용하는 오류,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 피타고라스 정리,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_perpendicular,직교,수직; perpendicular,m1_geo_perpendicular,직교,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_rectangle,직사각형,rectangle,m1_geo_rectangle,직사각형,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_rectangle_diagonals_equal,직사각형의 대각선의 길이가 같음,직사각형의 두 대각선,m1_geo_rectangle_diagonals_equal,직사각형의 대각선의 길이가 같음,중2(교육과정 학년군: 중1-3) > 도형과 측정 > 삼각형과 사각형의 성질,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_geo_line,직선,선; line,m1_geo_line,직선,중1(교육과정 학년군: 중1-3) > 도형과 측정 > 기본 도형,alias_on_concept,preserve_alias_and_check_textbook_wording,high,2,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_mis_even_median_no_average,짝수 개 자료에서 두 가운데 값 중 하나만 중앙값으로 보는 오류,짝수 중앙값 평균 누락 오류,m1_mis_even_median_no_average,짝수 개 자료에서 두 가운데 값 중 하나만 중앙값으로 보는 오류,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 대푯값,alias_on_concept,preserve_alias_and_check_textbook_wording,high,3,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_expr_degree,차수,degree,m1_expr_degree,차수,중1(교육과정 학년군: 중1-3) > 변화와 관계 > 문자의 사용과 식,alias_on_concept,preserve_alias_and_check_textbook_wording,high,1,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
concept_alias,m1_data_total_frequency,총도수,도수의 총합; 전체 도수,m1_data_total_frequency,총도수,중1(교육과정 학년군: 중1-3) > 자료와 가능성 > 도수분포표와 상대도수,alias_on_concept,preserve_alias_and_check_textbook_wording,high,4,Aliases are stored on the concept node; add an equivalent_to edge only when sources treat two separate concepts as interchangeable.
