concept_id,label_ko,grade,domain,unit,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence
m1_data_equal_likelihood_check,동등 가능성 확인,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,2,2,2,achievement_research_report_2022; curriculum_math_2022,research_report_assessment_item_context; teaching_note,yes,no,no,official_single_source,yes
m1_data_route_path,이동 경로,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,2,2,2,achievement_math_2022; achievement_research_report_2022,assessment_item; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_no_repeated_point_condition,같은 지점을 두 번 이상 지나지 않는 조건,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,2,2,2,achievement_math_2022; achievement_research_report_2022,assessment_item; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_counting_table_tree_representation,표/수형도로 경우의 수 나타내기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_research_report_2022; curriculum_math_2022,achievement_standard; research_report_assessment_item_context,yes,no,no,official_single_source,yes
m1_data_total_cases,전체 경우의 수,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_event_cases_count,사건이 일어나는 경우의 수,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_assessment_item_context,yes,yes,no,official_dual_source,yes
m1_data_probability_by_case_ratio,경우의 수의 비율로 확률 구하기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_probability_formula,확률의 계산식,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,4,3,4,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_probability_fraction_expression,확률의 분수 표현,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,2,3,achievement_research_report_2022; curriculum_math_2022,achievement_standard; research_report_assessment_item_context; teaching_note,yes,no,no,official_single_source,yes
m1_data_probability_numerator_denominator,확률식의 분자와 분모,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,2,2,2,achievement_research_report_2022; curriculum_math_2022,research_report_assessment_item_context; teaching_note,yes,no,no,official_single_source,yes
m1_data_probability,확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,high,4,2,4,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note; term_list,yes,yes,no,official_dual_source,yes
m1_data_probability_value,확률값,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_probability_basic_properties,확률의 기본 성질,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_probability_range_0_1,확률의 범위,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_zero_probability_event,확률이 0인 사건,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_one_probability_event,확률이 1인 사건,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_event_not_occur_cases_count,사건이 일어나지 않는 경우의 수,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_complement_probability,사건이 일어나지 않을 확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_probability_comparison,확률 비교하기,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_or_probability,사건 A 또는 사건 B가 일어날 확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,2,3,achievement_math_2022; achievement_research_report_2022,achievement_level; research_report_achievement_level_context; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_and_probability,사건 A와 사건 B가 동시에 일어날 확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,3,2,3,achievement_math_2022; achievement_research_report_2022,achievement_level; research_report_achievement_level_context; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_experimental_probability,상대도수로서의 확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_data_theoretical_probability,경우의 수의 비율로서의 확률,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,4,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; research_report_assessment_item_context; teaching_note,yes,yes,no,official_dual_source,yes
m1_data_equally_likely_assumption,각 경우가 발생할 가능성이 동등하다는 가정,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_data_route_counting_context,이동 경로의 경우의 수 맥락,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,2,2,2,achievement_math_2022; achievement_research_report_2022,assessment_item; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_data_relative_frequency_case_ratio_link,상대도수와 경우의 수의 비율 연결,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,medium,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_mis_total_event_cases_swap,전체 경우의 수와 사건이 일어나는 경우의 수를 바꾸는 오류,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,1,1,1,achievement_research_report_2022,research_report_assessment_item_context,no,no,no,official_single_source,yes
m1_mis_or_overlap_double_counting,또는의 경우를 중복 세는 오류,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,3,2,3,achievement_math_2022; achievement_research_report_2022,achievement_level; assessment_item; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_mis_probability_out_of_range,확률을 0보다 작거나 1보다 크게 쓰는 오류,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_mis_or_and_counting_confusion,또는과 동시에의 경우의 수를 혼동하는 오류,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,3,2,3,achievement_math_2022; achievement_research_report_2022,achievement_level; assessment_item; research_report_assessment_item_context,no,yes,no,official_single_source,yes
m1_mis_probability_no_equal_likely,동등 가능성 가정 없이 경우의 수 비율을 적용하는 오류,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_mis_permutation_combination_scope,복잡한 순열·조합 문항을 중학교 경우의 수 범위에 포함하는 범위 오판,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,low,1,1,1,curriculum_math_2022,teaching_note,yes,no,no,official_single_source,yes
m1_data_variability,산포도,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_deviation,편차,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_deviation_calculation,편차 구하기,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_deviation_formula,편차 계산식,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_deviation_sum_zero,편차의 합은 0,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_squared_deviation,편차의 제곱,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_sum_squared_deviation,편차의 제곱의 합,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_variance,분산,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_variance_calculation,분산 구하기,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_variance_formula,분산 계산식,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_standard_deviation,표준편차,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes
m1_data_standard_deviation_calculation,표준편차 구하기,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_standard_deviation_formula,표준편차 계산식,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
m1_data_variability_calculation_table,산포도 계산 표,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,low,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes
