edge_id,source_id,source_label_ko,source_grade,source_domain,source_unit,target_id,target_label_ko,target_grade,target_domain,target_unit,relationship_type,edge_scope,confidence,source_ref_count,source_count,evidence_kind_count,sources,evidence_kinds,has_curriculum_evidence,has_achievement_evidence,has_textbook_evidence,evidence_depth,needs_textbook_evidence,notes
m1_geo_polygon__prerequisite_for__m1_geo_polygon_vertex_count,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_vertex_count,다각형의 꼭짓점 수,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,medium,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_polygon__prerequisite_for__m1_geo_polygon_interior_angle_sum,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_interior_angle_sum,다각형의 내각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_interior_angle__prerequisite_for__m1_geo_polygon_interior_angle_sum,m1_geo_interior_angle,내각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_interior_angle_sum,다각형의 내각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_parallel_angle_properties__prerequisite_for__m1_geo_polygon_interior_angle_sum,m1_geo_parallel_angle_properties,평행선에서 동위각과 엇각의 성질,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_polygon_interior_angle_sum,다각형의 내각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_unit_same_domain,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_polygon__prerequisite_for__m1_geo_polygon_exterior_angle_sum,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_exterior_angle_sum,다각형의 외각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_exterior_angle__prerequisite_for__m1_geo_polygon_exterior_angle_sum,m1_geo_exterior_angle,외각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_exterior_angle_sum,다각형의 외각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_convex_polygon_scope__prerequisite_for__m1_geo_polygon_exterior_angle_sum,m1_geo_convex_polygon_scope,볼록다각형 범위,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_exterior_angle_sum,다각형의 외각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_polygon__prerequisite_for__m1_geo_polygon_angle_sum_generalization,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_angle_sum_generalization,다각형의 각의 성질 일반화하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_interior_angle__prerequisite_for__m1_geo_polygon_angle_sum_generalization,m1_geo_interior_angle,내각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_angle_sum_generalization,다각형의 각의 성질 일반화하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_exterior_angle__prerequisite_for__m1_geo_polygon_angle_sum_generalization,m1_geo_exterior_angle,외각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_angle_sum_generalization,다각형의 각의 성질 일반화하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_convex_polygon_scope__prerequisite_for__m1_geo_polygon_angle_sum_generalization,m1_geo_convex_polygon_scope,볼록다각형 범위,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_angle_sum_generalization,다각형의 각의 성질 일반화하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_parallel_angle_properties__prerequisite_for__m1_geo_polygon_angle_sum_generalization,m1_geo_parallel_angle_properties,평행선에서 동위각과 엇각의 성질,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_polygon_angle_sum_generalization,다각형의 각의 성질 일반화하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_unit_same_domain,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_polygon_interior_angle_sum__prerequisite_for__m1_geo_polygon_interior_angle_sum_calculation,m1_geo_polygon_interior_angle_sum,다각형의 내각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_interior_angle_sum_calculation,다각형의 내각의 합 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_interior_angle__prerequisite_for__m1_geo_polygon_interior_angle_sum_calculation,m1_geo_interior_angle,내각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_interior_angle_sum_calculation,다각형의 내각의 합 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_polygon_exterior_angle_sum__prerequisite_for__m1_geo_polygon_exterior_angle_calculation,m1_geo_polygon_exterior_angle_sum,다각형의 외각의 합,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_exterior_angle_calculation,다각형의 외각의 크기 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_exterior_angle__prerequisite_for__m1_geo_polygon_exterior_angle_calculation,m1_geo_exterior_angle,외각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_polygon_exterior_angle_calculation,다각형의 외각의 크기 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_polygon__prerequisite_for__m1_geo_diagonal,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_diagonal,대각선,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,medium,3,3,3,achievement_math_2022; achievement_research_report_2022; curriculum_math_2022,achievement_level; achievement_standard; research_report_achievement_level_context,yes,yes,no,official_dual_source,yes,
m1_geo_polygon__prerequisite_for__m1_geo_diagonal_count,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_diagonal_count,다각형의 대각선 개수,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_diagonal__prerequisite_for__m1_geo_diagonal_count,m1_geo_diagonal,대각선,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_diagonal_count,다각형의 대각선 개수,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; teaching_note,yes,yes,no,official_dual_source,yes,
m1_geo_polygon__prerequisite_for__m1_geo_diagonal_count_calculation,m1_geo_polygon,다각형,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_diagonal_count_calculation,다각형의 대각선 개수 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_polygon_vertex_count__prerequisite_for__m1_geo_diagonal_count_calculation,m1_geo_polygon_vertex_count,다각형의 꼭짓점 수,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_diagonal_count_calculation,다각형의 대각선 개수 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_diagonal__prerequisite_for__m1_geo_diagonal_count_calculation,m1_geo_diagonal,대각선,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_diagonal_count_calculation,다각형의 대각선 개수 구하기,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,2,2,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard,yes,yes,no,official_dual_source,yes,
m1_geo_circle__prerequisite_for__m1_geo_sector,m1_geo_circle,원,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,m1_geo_sector,부채꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_grade_same_domain,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_central_angle__prerequisite_for__m1_geo_sector,m1_geo_central_angle,중심각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_sector,부채꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_arc__prerequisite_for__m1_geo_sector,m1_geo_arc,호,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_sector,부채꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_angle__prerequisite_for__m1_geo_central_angle,m1_geo_angle,각,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_central_angle,중심각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_unit_same_domain,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_circle__prerequisite_for__m1_geo_central_angle,m1_geo_circle,원,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,m1_geo_central_angle,중심각,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_grade_same_domain,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_circle__prerequisite_for__m1_geo_arc,m1_geo_circle,원,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,m1_geo_arc,호,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_grade_same_domain,high,3,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_circle__prerequisite_for__m1_geo_chord,m1_geo_circle,원,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,m1_geo_chord,현,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_grade_same_domain,high,5,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_point__prerequisite_for__m1_geo_chord,m1_geo_point,점,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_chord,현,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_unit_same_domain,high,5,2,3,achievement_math_2022; curriculum_math_2022,achievement_level; achievement_standard; term_list,yes,yes,no,official_dual_source,yes,
m1_geo_arc__prerequisite_for__m1_geo_circular_segment,m1_geo_arc,호,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_circular_segment,활꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,1,2,curriculum_math_2022,achievement_standard; term_list,yes,no,no,official_single_source,yes,
m1_geo_chord__prerequisite_for__m1_geo_circular_segment,m1_geo_chord,현,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,m1_geo_circular_segment,활꼴,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,same_unit,high,2,1,2,curriculum_math_2022,achievement_standard; term_list,yes,no,no,official_single_source,yes,
m1_geo_circle__prerequisite_for__m1_geo_secant,m1_geo_circle,원,중3(교육과정 학년군: 중1-3),도형과 측정,원의 성질,m1_geo_secant,할선,중1(교육과정 학년군: 중1-3),도형과 측정,평면도형의 성질,prerequisite_for,cross_grade_same_domain,high,2,1,2,curriculum_math_2022,achievement_standard; term_list,yes,no,no,official_single_source,yes,
